NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-2.7618,4.1463,-0.43332,1.1847,6.1027,5.492,-1.6722,-3.0266,-2.6651,-0.45964,-3.0403,-5.1976,1.2502,1.7935,-3.2407,5.0598,-0.49851,-5.7414,-0.96449,-0.92609,-0.92609,-0.92609
-2.6033,-3.2877,-7.7267,-1.0537,-1.832,-5.8081,2.8708,0.30556,6.824,6.0773,-5.7794,-4.4802,-7.7204,-5.0843,1.6146,1.5009,2.4957,2.4687,-3.0882,-0.99832,-0.99832,-0.99832
-3.3174,-0.10508,5.3974,-1.1961,-2.3803,-2.2394,-3.3173,-3.6797,-1.5507,1.2323,3.0613,-0.71275,1.3464,-1.5601,-2.9783,-1.7897,0.50335,-2.2953,0.25769,-0.0077152,-0.0077152,-0.0077152
1.4961,-0.8223,6.3106,7.7835,-5.0002,2.1766,4.0745,1.0014,-1.4366,3.0194,-0.52101,-2.3367,-3.5829,-1.5803,-2.9752,6.0471,0.043217,0.3287,1.3019,-0.99893,-0.99893,-0.99893
-5.706,-0.38418,3.7569,-0.16021,3.332,0.92939,-5.4564,-3.4659,-1.7116,-3.7998,3.0925,-3.3722,-2.6789,-0.071575,-3.8524,1.494,-0.10054,-5.2717,-0.054405,-0.68956,-0.68956,-0.68956
2.112,-0.65917,2.6194,-5.9947,5.4254,5.7161,2.54,-3.4476,-1.2633,3.8496,5.2345,4.2264,5.2749,-2.2468,-0.55187,-4.3565,-0.01025,0.11306,-7.5908,-0.9945,-0.9945,-0.9945
5.7412,-3.6439,5.0147,-6.177,-6.0373,1.4703,-0.041175,6.8351,7.321,3.8404,-1.652,2.6074,-7.027,-3.7345,4.9311,-6.5651,0.17157,2.7858,-3.3247,-1,-1,-1
3.5323,1.4423,-5.1256,3.9735,-3.8978,-5.9286,-5.1243,-2.8744,-6.6397,-6.8342,-6.0198,-7.7589,3.3843,-2.4353,-2.4351,3.4354,-5.622,-7.4986,2.2274,-0.99821,-0.99821,-0.99821
-4.978,-3.4492,-4.9003,-4.6157,0.8469,2.53,7.5414,6.9047,-6.2894,5.466,3.5115,2.0729,3.284,7.4095,-7.6009,7.0103,0.92414,-5.7758,1.3862,-1,-1,-1
-1.9785,1.1722,-1.165,-1.9877,-1.4379,-2.2987,-2.3662,2.8982,0.15818,-1.0399,-4.1715,-4.8429,-2.6578,-1.5248,-2.6553,-1.0123,-1.6833,-5.2368,2.6185,-0.44106,-0.44106,-0.44106
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-5.124,-3.7439,-3.9065,0.2509,4.3343,0.89988,-0.071036,0.051676,-1.5801,2.5459,-3.7568,1.0685,0.041877,-1.494,3.9422,3.3175,5.9743,1.2365,-2.1215,-0.72002,-0.72002,-0.72002
2.0401,5.1941,-1.8215,-5.6642,-1.9802,0.82658,-2.7747,1.4461,-1.392,2.5629,-2.9098,-1.3306,-2.7637,1.747,-3.3382,-4.2988,4.8946,0.966,2.1593,-0.78807,-0.78807,-0.78807
0.85885,2.7086,-3.2039,-4.6551,1.0856,1.8335,-2.4633,-5.261,2.1729,4.5103,-1.0289,3.567,-4.1561,-2.278,0.80765,3.373,-3.3923,-2.4865,-0.39086,-0.8592,-0.8592,-0.8592
-2.4769,4.1206,-5.9905,0.89065,-1.6846,3.3822,1.3383,-2.9015,-1.7427,-0.46121,-4.5619,-3.7402,5.8287,1.1726,-3.2169,7.0448,-1.9928,-5.686,-0.64862,-0.96685,-0.96685,-0.96685
-0.45285,-5.464,1.4012,-2.516,0.24831,-4.8278,2.9834,5.7343,-6.3915,2.0766,4.5174,-6.9746,1.1585,-1.7119,-2.6172,2.1511,-7.1402,-3.6905,6.0691,-0.97685,-0.97685,-0.97685
5.7134,2.0046,-4.7856,-6.9961,0.8806,-1.6635,1.9892,-0.093091,-5.9914,1.6191,-6.5428,-2.3814,6.5333,1.8122,1.4572,-6.5683,5.0807,-3.4825,-3.6141,-0.96802,-0.96802,-0.96802
6.4775,-3.5681,-4.6597,-4.6126,3.141,-0.69948,1.6938,-6.7879,-4.2427,4.2942,2.5729,5.2581,7.0581,-1.8351,-3.1826,6.8374,5.1591,-6.5257,4.9013,-0.99517,-0.99517,-0.99517
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.9193,-2.4873,3.9732,3.5562,0.096314,1.6132,0.89693,1.9141,4.8579,3.0321,3.4921,2.6265,-4.0666,1.9056,-3.1321,-2.6402,1.7918,-0.4964,3.4148,-0.63243,-0.63243,-0.63243
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.1146,-0.57744,-1.2072,-1.5885,1.3245,-2.7626,-3.5706,-0.38117,1.3797,3.6449,-0.43949,-1.0528,2.7353,-2.2782,3.2472,0.11218,-0.10683,-3.6059,-2.5572,-0.62008,-0.62008,-0.62008
6.0581,2.0687,-5.0333,5.3278,4.1637,6.4222,-2.0593,-6.6397,-2.8628,3.6911,5.7602,-3.5077,-4.9242,-2.2314,4.7224,1.1012,-3.0082,-3.0043,7.4063,-0.92011,-0.92011,-0.92011
-7.9884,-2.1995,-4.2937,3.4574,-2.5078,0.99114,0.3121,-3.7696,2.6521,-6.1935,3.4551,3.6554,0.42306,-4.5216,-2.9305,3.6102,1.4069,-1.9351,-1.2971,-0.71742,-0.71742,-0.71742
-3.3113,1.3963,5.3747,-3.2791,-2.4497,-2.8932,-2.4463,-4.2014,4.0064,2.1685,-3.0256,4.1593,1.2961,-1.8869,0.20433,-1.8069,-1.2701,-1.3396,-0.79722,-0.7556,-0.7556,-0.7556
5.1187,-6.9116,-3.1917,3.631,-3.35,3.0342,7.0145,3.2334,0.61526,-2.3162,3.2077,-7.0653,-6.4276,-3.124,-7.4295,-5.6629,6.1201,1.9993,-5.1375,-0.99925,-0.99925,-0.99925
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
