3.1011,-1.0079,2.1514,-1.9076,-2.6871,-1.2676,-2.8291,-0.52489,-0.81112,3,-5,-0.010145,-1.4007,-1.9318,-1.2003,-1.2724
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1457,-1.0521,2.1519,-5,3,-1.7618,-3.7359,-0.72156,-0.72887,-5,-3.1477,-0.021169,-1.4007,-1.3391,-0.51781,-1.2601
3.0099,-0.91656,2.1514,-1.9076,-2.6868,-1.2675,-2.8282,-0.525,-0.90251,3,-5,-0.010143,-1.4007,-1.9318,-1.1997,-1.2722
3.2034,-1.1101,2.1514,-1.9063,-2.6817,-1.2665,-2.8145,-0.52653,-0.70979,3,-5,-0.010136,-1.4007,-1.9316,-1.2003,-1.2718
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8952,-1.256,-3.2376,-1.0932,-0.82004,-1.7955,-5,-0.0088495,-1.4007,-2.0746,-1.2569,-1.3203
3.1339,-1.0406,2.1516,-1.9076,-2.6871,-1.2677,-2.83,-0.52509,-0.77854,3,-5,-0.010139,-1.4007,-1.9317,-1.1999,-1.2722
3.2745,-1.1812,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52482,-0.63771,2.9777,-5,-0.010141,-1.4007,-1.9318,-1.1999,-1.2722
3.303,-1.2097,2.1515,-1.9076,-2.6873,-1.2677,-2.8308,-0.52481,-0.60917,2.9979,-5,-0.010143,-1.4006,-1.9319,-1.1999,-1.2721
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.0359,2.1519,-1.9213,-2.8955,-1.2561,-3.239,-1.0931,-0.82004,-1.7956,-5,-0.0088496,-1.4007,-2.0745,-1.2569,-1.3203
3.1295,-1.0359,2.1519,-1.9213,-2.8954,-1.256,-3.2385,-1.0931,-0.82005,-1.7956,-5,-0.0088494,-1.4007,-2.0745,-1.2569,-1.3203
3.2683,-1.175,2.1515,-1.9076,-2.6872,-1.2677,-2.8306,-0.52485,-0.64393,3,-5,-0.010141,-1.4007,-1.9318,-1.1999,-1.2722
3.2786,-1.1853,2.1516,-1.9076,-2.6873,-1.2678,-2.8307,-0.52461,-0.6334,2.4159,-5,-0.010143,-1.4007,-1.9317,-1.2,-1.272
3.2243,-1.1309,2.1518,-1.9076,-2.6868,-1.2676,-2.8292,-0.52409,-0.68759,3,-5,-0.010153,-1.4007,-1.9322,-1.1995,-1.2729
3.1457,-1.0521,2.1519,-3.4816,2.949,-1.7618,-4.1701,-0.72157,-0.72885,-5,-3.1476,-0.02117,-1.4007,-1.339,-0.51778,-1.2601
3.2007,-1.1074,2.1514,-1.9076,-2.6871,-1.2677,-2.8301,-0.52484,-0.71148,3,-5,-0.010143,-1.4007,-1.9318,-1.2,-1.2722
3.172,-1.0787,2.1515,-1.9075,-2.6866,-1.2676,-2.8292,-0.52399,-0.73968,3,-5,-0.010148,-1.4005,-1.9319,-1.1993,-1.2729
3.1428,-1.0495,2.1515,-1.9076,-2.687,-1.2677,-2.83,-0.52549,-0.76991,3,-5,-0.010133,-1.4007,-1.9318,-1.2001,-1.272
