NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.736241541916,0.971083198857,-2.42905998384,-3.74217003815,-3.9999970451,-2.77779945191,-1.56979658481,8.72969322425,6.76176703167,5.60609638599,3.88152704253,1.05423713165,-1.76182666039,-2.36277266295,-3.98683750001,0.4780847549,-1.40044814931,0.129334590157,1.18429032314,0,6.53173567355,7.26346731318,1.35042213775,1.89576352368,3.54106926808,3.82619578733,4.80966374218,2.23120719681,2.99999990621,-1.55916332846,-1.58159248572,-2.72633579317,-1.17559802767,8.38868227757,-0.218775799052,5.94825454216,-0.007999050517,0.0333100201834,-0.907193077382,6.28115336943
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.99976910029,1.13569731716,-1.21673403609,-1.76114109021,-2.151891671,-2.42903045279,-2.73911322229,9.99999013939,2.00000053765,2.00000000237,4.16952779575,2.64698503736,0.389847970479,-0.921204031143,1.70549526826,1.84406862016,-0.0228922711463,0.266683339879,2.18587710603,0,6.75579281976,7.30674362601,0.984426848749,0.641916258108,4.10874060544,4.99731148264,2.00018322062,0.71767647767,0.695231574053,-1.29760486932,-1.37894202934,-2.23101615276,-1.17724372118,8.38868227757,-0.392861045416,5.94825454216,-0.0161330783247,0.126380618451,-0.856387203113,6.28115336943
-0.746132600509,0.95259484701,-3.21093311279,-3.58916389172,-3.99982963302,-3.99999166979,-3.58758226237,9.99999738494,4.92496663987,5.29457641762,4.20961416124,0.622337865003,-1.63640746855,-0.38397412654,-4.30683243298,-0.863502042418,0.763960731155,0.523578223062,2.49186023627,0,6.51575824535,7.25539371912,1.27030721254,-0.243678019699,3.01354577528,3.05304964791,3.85526691591,0.776612641312,2.99999912226,-1.09799588803,-1.08428241477,-2.24784258639,-1.1799495083,8.38868227757,-0.219888772954,5.94825454216,-0.011670442527,0.0340758954121,-0.908711702131,6.28115336943
1.99996686899,0.971111231931,-2.04197304616,-3.79929544874,-2.13813004455,-3.01746022483,-3.32938601029,9.9999847038,8.13647775125,5.06299801402,3.72346201747,2.78375907443,0.463492605726,0.796341473868,-4.8342816651,3.70197714808,-0.0753787564562,0.198213641026,2.598562352,0,6.55896880165,7.30335620562,0.972673154512,-0.999993011425,3.20312434194,4.03516904487,2.00242000352,0.717005962947,2.27721497879,-0.415872722538,-0.509859760117,-1.36286424316,-1.17746813616,8.38868227757,-0.20695739827,5.94825454216,-0.0162142945515,0.126582269208,-0.856458479893,6.28115336943
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.723179188288,1.00379572342,-0.427779648586,-3.67085841908,-2.84292271597,-3.83149592138,-3.35174660573,5.30144919127,3.03702694634,7.41319143081,4.95113290574,-0.988362797425,-1.88375262825,-1.70427367941,0.977409606213,2.36724734279,-2.20970823143,-4.99999965484,-0.107094283676,0,7.25343439549,7.29044572174,1.3665605038,1.24952554478,3.5254883806,5.68287412917,3.69552091244,2.69087881269,0.435125921209,-1.3207013288,-1.49381820898,-2.58938795242,-1.10639890757,8.38868227757,-0.380972438012,5.94825454216,-0.0142461823481,0.0339372083591,-0.90347716506,6.28115336943
-0.718203607843,1.00830388679,-3.99985676385,-0.302505284681,-3.1528591519,-3.99999882172,-3.98881363804,4.22603992668,3.06671820215,5.76636931827,5.96955271245,-1.2777275553,-2.18337160327,-3.91758424161,1.49238133125,-1.08017287909,-2.1629566774,-4.97278127128,0.0234569616107,0,6.51550937495,7.28529939786,1.66204409956,3.40659227819,4.96553200127,2.85503223361,3.58723315497,2.96297802348,2.99999676462,-2.47819400966,-2.92926980891,-4.02838553775,-1.10650370163,8.38868227757,-0.381500068054,5.94825454216,-0.0131758267778,0.0338600941418,-0.903329925832,6.28115336943
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
