-6,-1.5112,5.1984,-2.0186,-4.4072,4.3092,5.2253,-4.5905,-2.2241,-2.3665,1.3305,4.4397,5.2701,3.2802,2.9385,2.8917,-3.7096,-0.007793,1.5057,1.3666,1.8839,1.6348
1.3721,0.15809,2.3349,0.18618,5.2381,2.8236,3.4198,-3.0868,-0.46644,-1.2673,-0.6642,-0.50827,4.2681,4.3327,4.5059,4.3235,-1.9395,-1.5274,0.57174,1.1331,2.0826,0.99737
-1.4775,-3.2825,-6,-2.7735,-3.2255,1.2779,1.7414,1.7601,-5.3891,3.148,-3.5997,3.809,5.301,3.3159,3.3549,3.2003,1.81,-5.9841,1.404,1.2124,1.7989,0.79979
-6,-4.2077,1.3535,-0.86266,-1.1408,-5.9982,-2.3046,0.040629,-3.8685,-4.7913,-2.0591,1.2029,3.1457,5.2576,4.916,4.8691,-4.0865,2.0452,1.5057,1.3666,1.8839,1.6348
1.1732,0.16096,5.4316,4.6388,-1.2728,2.7329,1.6245,0.07717,-4.8628,-1.0317,-1.7404,-3.9463,3.6336,4.581,4.2726,4.4533,0.56549,3.6793,1.1749,0.61911,1.6069,1.2961
1.0014,-1.4806,1.3883,-1.3716,5.699,1.3949,-0.65002,-5.6104,-2.8733,-3.7798,2.027,0.043081,3.6919,3.516,3.7763,3.5496,-3.2071,-6,1.1701,1.1356,2.12,0.99346
3.1101,2.0546,2.7707,-3.8516,0.65784,3.7089,2.7893,-2.1202,-3.2867,2.1383,2.7816,2.791,5.2981,2.9168,2.6793,2.7582,0.58229,3.8396,1.3882,0.64066,1.8085,1.2348
3.7014,2.7047,3.4114,-3.6141,-3.8312,0.4926,0.61968,3.7574,5.2025,3.0459,-0.8057,2.3218,5.301,4.7905,4.5593,4.6384,0.34236,0.96525,1.8882,0.7531,1.8218,1.2067
1.8552,-0.3598,-1.1211,4.6535,-1.3851,0.89849,0.6921,1.0403,-5.2566,-3.0685,-2.7377,-0.022639,3.3442,2.5185,2.1783,2.1309,-4.5175,-6,1.1703,1.3652,1.8852,1.6338
-0.67207,-2.655,-0.69356,-1.8056,2.4734,-6,3.5254,3.203,-3.8194,1.2655,1.4849,-1.411,4.9343,4.316,4.0247,4.2851,2.7361,-0.92955,0.77281,0.80042,1.1059,1.3043
-6,1.5478,-2.6693,-2.6452,2.2675,-4.2058,-4.3258,4.8827,-3.7404,-3.8259,-3.1545,-3.5247,1.8344,4.0387,3.697,3.6502,-4.1267,0.26942,1.5057,1.3666,1.8839,1.6348
-6,3.2908,-2.2774,-1.1026,3.1549,-1.0646,-2.322,5.0636,-0.044947,-5.0297,-0.30034,-2.8728,2.6874,3.8306,3.4889,3.4421,-3.538,1.7682,1.5057,1.3666,1.8839,1.6348
-2.3269,-1.4078,-5.0633,0.9361,5.6418,0.94758,-4.4115,-1.7742,-0.6894,1.5662,-1.7812,-2.7557,2.4299,4.4717,4.6726,4.5593,2.4716,5.4917,0.90759,1.2041,1.2257,1.4817
-0.075584,-1.2785,0.22483,-3.5712,1.4009,-5.9999,2.0784,0.48468,-3.9326,3.292,0.2026,-2.2993,5.301,2.414,2.1689,2.4371,1.1867,-1.0407,0.75164,0.93976,1.1037,1.1041
