3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,2.9999,-5,-0.010143,-1.4007,-1.9317,-1.1999,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3221,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.59,2.9988,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6872,-1.2677,-2.8308,-0.52477,-0.58995,2.9957,-5,-0.010141,-1.4007,-1.9317,-1.1999,-1.2722
3.322,-1.2287,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.59019,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58997,2.9999,-5,-0.010143,-1.4007,-1.9318,-1.1998,-1.2721
3.1461,-1.0525,2.1519,-4.1759,1.8554,-1.762,-1.3997,-0.722,-0.72845,-5,-3.1462,-0.021262,-1.4007,-1.3396,-0.51727,-1.2602
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58997,3,-5,-0.010143,-1.4008,-1.9318,-1.1998,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6872,-1.2677,-2.8307,-0.52478,-0.58998,3,-5,-0.010142,-1.4007,-1.9319,-1.2,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58997,2.9988,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.3221,-1.2288,2.1515,-1.9076,-2.6872,-1.2677,-2.8308,-0.52477,-0.59006,2.9821,-5,-0.010143,-1.4007,-1.9317,-1.2002,-1.2721
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.3221,-1.2288,2.1515,-1.9076,-2.6872,-1.2677,-2.8307,-0.52478,-0.59002,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2721
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.322,-1.2288,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.5901,3,-5,-0.010143,-1.4007,-1.9318,-1.2,-1.2723
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9319,-1.2,-1.2721
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,3,-5,-0.010143,-1.4007,-1.9318,-1.1999,-1.2722
3.3222,-1.2289,2.1515,-1.9076,-2.6873,-1.2678,-2.8309,-0.52476,-0.58996,2.9999,-5,-0.010143,-1.4007,-1.9319,-1.2,-1.2721
3.1295,-1.036,2.1519,-1.9212,-2.8953,-1.256,-3.2381,-1.0932,-0.82004,-1.7955,-5,-0.0088494,-1.4007,-2.0746,-1.2569,-1.3203
