NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,1.05604904566,-1.31727302009,1.06041325697,0,0.453932093268,0,0,2.00347181207,1.99197804336,1.14709208514,2.54428191595,0,1.88866592934,-3.05698525566,0,0.59942952225,-1.1714982415,-1.22374856897,-1.26756698315,-1.00371968088,2.66470559776,-0.201801359898,0.676745436691,-2.16293381078,-0.102516409539,-4.59675220333,-1.07585684129,0,0.56385486871,-0.62698104514,0,3.20729059456,0.0312827948205,-0.0347280708347,-0.0325289411033,0.0289050113768,0.0525689090001,3.27837273912,-1.24716667698,-1.20033394563,-0.947116692447,2.97367140892,-2.04882285647,-0.960423205551,1.02608958581,0.485148390117,0.743859317196,-1.44421283479,0.00458851765455,0.791581617121,0,0,0,0,-1.69004935821,-0.0930586216568,0,0,-2.23699720751
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-0.728505844083,-0.654687959995,1.39195514361,0,0.417195028307,0,0,2.05791073678,1.96512196596,-3.10440953397,1.67218341212,0,2.4538017871,2.246577279,0,2.02154193345,-0.660543461237,2.86723785637,-0.337640077215,-1.51732410049,-4.29055281089,0.912799784987,-1.14664432269,-1.14995562156,-1.4243144468,-1.50572713561,-4.60800526674,0,2.99053594038,-0.913911866546,0,3.49913565432,0.0148874241895,0.0505982799263,-0.0566672014851,0.0363488698779,-0.275987057113,3.49784823546,-0.896607682914,-1.30611345572,-0.62202185127,-3.78839854398,-0.395767888859,-0.0142184892535,0.406633927234,0.348583066119,-2.11479670381,-1.84704232658,-0.0689257465245,-0.000145277665662,0,0,0,0,-1.87768326015,-0.0620846145992,0,0,-4.08643525899
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0.507136536369,-1.30268561451,1.04174827725,0,0.457915103969,0,0,1.93960289492,1.95599725406,-2.32109713352,2.82558752699,0,2.61822976763,1.34130273022,0,3.42127721176,-0.950209216049,2.91371713162,2.74750556534,-2.41996963127,2.96605744172,-1.0591452933,-2.52839725991,-0.313315929254,-0.0832174318114,-1.00248934568,-1.11060000423,0,2.24088564596,-0.394658392522,0,3.00003077725,0.0156604568652,-0.0357856140733,-0.0583000225823,0.0343316061325,-0.27188719256,3.03193981778,-0.947409119755,-0.999482051968,-0.635639177477,1.66115500342,-0.211830796911,0.073510271822,0.265257812649,-0.356292532514,-0.602732906643,-0.841380530363,-0.286097712134,2.48324633674,0,0,0,0,-1.74245601834,-0.0621465298642,0,0,-2.70659616514
