0,-1.1866,-2.7603,2.4932,0,0,0.57682,-4.6747,0.28854,4.4846,1.3251,4.1413,-4.499,-1.2562,-1.8117,0.14642,-0.74041,-0.83672,0.032148,-0.072929,0.43145,-0.024832,-0.17267,-1.6289,-5.859
0,-2.0833,-5,-2.4609,0,0,1.6919,3.8891,2.0027,0.44641,-0.37667,4.1856,0.036086,-1.1871,-1.6988,0.22516,-0.62858,0.25068,1.0361,0.96064,1.4288,-0.16056,-1.6042,-2.148,-0.78602
0,-3.3116,-1.2022,-2.8267,0,0,0.66989,2.3658,1.0561,4.7418,1.879,5,1.3351,-1.1894,-1.6992,0.22228,-0.62444,-0.44935,0.33977,0.26297,0.73015,-0.15538,-0.9174,-0.74054,0.18544
0,-3.4639,-2.2619,-3.9446,0,0,0.14769,4.4106,0.066837,4.0198,1.3236,4.7752,0.091669,-1.19,-1.7005,0.22177,-0.62862,-0.5337,0.32166,0.17582,0.71494,-0.15466,-0.86367,-6.701,-1.4876
0,-3.8193,0.22065,-1.9153,0,0,0.63166,-5,0.54201,2.1286,0.51486,5,0.91082,-1.1877,-1.7034,0.22364,-0.6272,1.1571,1.5419,1.9045,1.9487,-0.15412,-2.0517,8,5.5962
0,-2.395,-5,-2.3657,0,0,-1.3745,1.7168,0.72845,2.1423,-0.36859,4.7579,0.17659,-1.1862,-1.6992,0.22586,-0.62769,0.64571,1.4674,1.356,1.8606,-0.1621,-2.0235,-2.528,-1.7474
0,-2.625,-5,-3.2705,0,0,-1.1028,5,0.44341,3.2323,-0.23057,3.9972,0.075075,-1.1891,-1.6963,0.22267,-0.62643,-0.53922,0.31133,0.16955,0.70459,-0.15622,-0.85447,-1.201,-1.2303
0,-2.3651,-0.53013,-2.2984,0,0,-1.2486,3.1269,-0.3442,1.9746,0.71666,4.7558,0.16281,-1.1891,-1.7078,0.22256,-0.63493,0.69215,1.5153,1.403,1.9085,-0.1559,-2.0733,-0.70464,-1.906
0,-2.0109,-0.52352,-2.5348,0,0,0.93588,1.9748,1.0961,1.4678,0.89352,3.7426,-0.44795,-1.1925,-1.7154,0.2186,-0.64678,0.21513,0.98442,0.92646,1.3753,-0.14848,-1.5715,-8,0.40697
0,-4.1222,0.13157,-0.44156,0,0,2.1305,4.4842,0.11321,3.0153,4.4496,1.7832,0.53666,-0.32935,-0.47283,1.0542,0.58505,1.0637,1.7713,1.7682,2.1639,-1.3735,-2.3391,-0.50269,-0.043791
0,-3.0078,-2.3984,-3.4299,0,0,-3.3526,4.7332,-4.2403,1.9079,0.22463,4.607,-0.034879,-1.1929,-1.722,0.21828,-0.64923,-0.76944,0.084165,-0.01432,0.48534,-0.14808,-0.27532,-6.8968,7.5233
0,-2.6791,-0.52784,-2.2287,0,0,-0.62883,2.7483,-0.34761,1.5099,0.69003,4.8593,0.1915,-1.1887,-1.7072,0.22298,-0.63404,0.81723,1.6461,1.5281,2.0394,-0.15663,-2.2021,-4.4071,-2.1324
