-0.88857,1.8895,-1.4025,-2.3295,-0.91971,0.81298,2,2.8689,7.4538,5.5507,8.6968,3.0083,-2.2751,0.88184,1.228,1.4353,-3.7185,1.7945,-1.3036,0,6.7027,7.7588,1.2641,-0.98881,2.4197,4.8774,6.0432,1.2098,3,0.93134,0.52458,-0.64967,0.010635,8.3887,0.39883,5.9483,0.043519,0.091964,-0.87654,6.2812
1.7295,1.105,-0.82294,-3.4199,-1.0729,0.23393,-2.5563,7.999,4.2748,7.9498,3.9456,1.0108,-0.66488,0.79418,-0.72762,3.3674,-0.052517,-2.159,2.0574,0,6.9025,7.6283,7.9996,-0.99994,3.6365,5.2479,5.9527,2.4082,0.37423,0.04406,-1.624,-2.4758,-1.1224,8.3887,-0.33327,5.9483,0.03978,0.21802,-0.78015,6.2812
-1.5317,-1.6188,-1.69,-0.61113,-1.6368,-4,-2.1073,5.6643,7.9682,8.0668,3.6394,-1.5176,-4.7821,-3.8245,1.0926,1.9392,1.6911,-3.4186,2.3503,0,6.6137,7.3472,6.0067,2.1439,3.2505,4.6534,6.2855,1.7741,2.7478,-2.7628,-3.8939,-4.7457,-1.0332,8.3887,-0.23891,5.9483,0.068536,0.22154,-0.75674,6.2812
2,1.1032,-1.5734,-1.8405,-2.8819,-2.5851,-3.3322,7.0853,2.4769,3.7174,4.9157,3.1972,1.2579,1.1938,1.8544,-0.56914,-2.3682,0.068589,2.0878,0,6.6443,7.2736,4.4109,-1,4.2471,4.7073,4.4328,2.7987,2.8824,-2.0764,-2.2361,-3.0873,-1.1218,8.3887,-0.33661,5.9483,0.042396,0.18309,-0.79925,6.2812
-0.61941,-0.21598,-3.9506,2,-3.7691,1.0073,-4,7.4139,3.6401,5.7143,4.4085,-2.0478,-2.99,-0.50209,-0.66959,2.3675,-0.2027,1.1888,2.1726,0,8,7.3291,3.9739,-1,3.7022,6.3801,4.5106,3,0.56129,-1.3512,-3.0556,-4.1617,-1.1207,8.3887,-0.18182,5.9483,0.048119,0.14614,-0.82313,6.2812
-0.73417,0.96023,-1.0801,-3.9417,-2.9156,-0.45647,1.2771,5.821,6.0276,5.3285,9.9555,0.5839,-1.695,-0.68458,-4.2095,1.4385,-4.2187,-3.4132,-4.7394,0,6.876,7.2808,1.2882,0.19879,2,5.1324,4.2262,-1.236,2.6845,-0.024649,-0.047994,-1.1898,0.010626,8.3887,-0.15865,5.9483,0.048767,0.089584,-0.85031,6.2812
2,1.1552,-1.4885,-1.9468,-1.085,1.5577,-1.639,8.3089,2,7.3089,9.8455,2.0516,-0.50044,-2.7773,2.0442,-0.47614,1.5184,-2.1027,-4.7641,0,6.6707,7.6267,1.1396,2.2831,5.0116,4.795,5.9512,-2.6824,2.9997,-1.3836,-1.6412,-2.5135,0.01064,8.3887,-0.33505,5.9483,0.042472,0.17168,-0.80619,6.2812
-0.80743,-0.30588,-1.7266,-3.9825,-4,1.1408,-4,9.2538,6.6576,7.3758,6.3138,1.3746,-1.5739,-2.221,-3.882,-0.60568,0.6052,0.42602,3.0691,0,6.6068,7.363,2.5658,0.7214,3.0253,4.5196,5.1853,2.8761,3,-2.4644,-2.5209,-3.6473,-1.1203,8.3887,-0.16032,5.9483,0.050315,0.090585,-0.8486,6.2812
2,1.2063,-1.9398,-1.9983,-2.5972,-4,-3.3199,6.1373,6.3048,2.4504,6.6319,-0.039127,-0.79766,-3.4056,1.5065,-1.3014,1.2197,-4.8948,1.476,0,6.5711,7.2675,0.9999,3.0614,5.1535,4.3408,4.3588,1.5546,3,-1.168,-1.2952,-2.214,-1.0491,8.3887,0.39883,5.9483,0.042718,0.15334,-0.81996,6.2812
-1.6896,0.5511,-2.6233,-3.05,-2.7313,-1.1633,-2.8376,10,4.8762,8.4357,3.9719,-4.7104,0.38923,4.8255,-4.0274,1.7843,0.18457,-2.6742,3.4865,0,6.5237,5.9871,0.59297,-1,2.1052,3.6598,5.8885,1.6069,2.4685,1.0127,0.85747,-0.028665,-1.05,8.3887,-0.14318,5.9483,0.31477,0.19814,-0.68183,6.2812
