-2.0764,-3.7841,-1.6475,-0.074925,-2.8321,-5,-2.5379,3,1.6692,-1.3976,1.1558,-1.7674,-1.6639,-0.95894,-2.5286,0.59794,0.73264,-3.6251,-1.6707,0.79241,0.70409,3,0.016769,-1.6111,-0.21638,-0.45131,-0.54764,-5,-1.0163,1.1808,-0.74894,0.96316,-0.28327,-0.18595,-5,-0.50423,-4.9988,0.13498,-0.6837
-1.4757,-5,-2.0418,0.17188,-3.0866,-0.99493,-1.1848,-2.2249,0.0075528,-1.4425,1.0806,-3.3112,-1.6776,1.3836,-2.7875,1.2679,2.2348,-3.5678,-2.2754,1.2589,2.2447,3,-0.026022,-1.6111,-0.21632,-0.5313,-1.0739,-5,-1.0289,1.1828,-0.74443,0.96324,-0.28336,-0.19456,-5,-0.49301,-5,0.13873,-0.69878
-0.96822,-3.7461,0.076019,-0.24942,-2.7708,-5,-2.6745,3,2.9888,-1.3555,1.1881,-0.45179,-1.7408,-0.98087,-3.9398,0.58886,0.70285,-3.588,-2.7777,0.77306,-0.60979,3,-0.075939,-1.611,-0.21781,-0.46054,-0.52193,-4.9998,-1.0083,1.1808,-0.75289,0.96317,-0.28513,-0.19744,-5,-0.5141,-4.9999,0.14757,-0.69022
-2.8654,-3.7841,-1.6468,-0.075294,-2.8321,-5,-2.5382,3,2.4519,-1.3976,1.1559,-0.98474,-1.6641,-0.95894,-2.5299,0.59791,0.73267,-3.6251,-0.88164,0.79241,-0.078572,3,0.016508,-1.6111,-0.21639,-0.45131,-0.54765,-5,-1.0163,1.1808,-0.74895,0.96316,-0.28329,-0.18598,-5,-0.50425,-5,0.13498,-0.68363
-4.4758,-2.4145,-1.1069,0.008026,-2.6424,-0.46324,2.9942,-2.6784,2.6546,-1.3615,1.1978,-0.84539,-1.7108,2.3714,-3.7553,-0.67861,-0.23257,-3.5611,0.71373,0.74047,-0.23361,0.47362,-0.067247,-1.6112,-0.21527,-0.56046,-1.1891,-5,-1.1067,1.1809,-0.74403,0.96322,-0.28079,-0.21043,-5,-0.48909,-5,0.14673,-0.75597
-1.5058,-3.7843,-1.6467,-0.074822,-2.8324,-5,-2.5382,3,0.24896,-1.3976,1.1559,-3.1879,-1.6642,-0.959,-2.5297,0.59789,0.73251,-3.6251,-2.2413,0.7925,2.1246,3,0.016479,-1.6111,-0.21638,-0.45123,-0.54777,-5,-1.0163,1.1808,-0.74891,0.96316,-0.28329,-0.18587,-5,-0.50425,-5,0.13498,-0.68367
0.20994,-3.784,-1.6479,-0.075186,-2.8318,-5,-2.5378,3,2.6445,-1.3976,1.1558,-0.79205,-1.6637,-0.95886,-2.5283,0.59793,0.73286,-3.6251,-3.957,0.79232,-0.2713,3,0.016915,-1.6111,-0.21639,-0.4514,-0.54752,-5,-1.0163,1.1808,-0.74897,0.96316,-0.28327,-0.18604,-5,-0.50423,-5,0.13498,-0.6837
0.16458,-5,-2.0417,0.17187,-3.0866,-0.99497,-1.1849,-2.2249,2.9766,-1.4424,1.0807,-0.34228,-1.6777,1.3836,-2.7876,1.2678,2.2361,-3.5678,-3.9157,1.2589,-0.72418,3,-0.026055,-1.6111,-0.21632,-0.5313,-1.0739,-5,-1.0289,1.1828,-0.74442,0.96324,-0.28337,-0.19457,-5,-0.49302,-5,0.13873,-0.69877
-2.3989,-3.748,0.074608,-0.2455,-2.7746,-5,-2.6741,3,0.55094,-1.3554,1.1882,-2.8898,-1.7412,-0.98113,-3.9388,0.58781,0.70313,-3.5879,-1.347,0.77414,1.8282,3,-0.076296,-1.611,-0.21778,-0.46002,-0.52351,-5,-1.0081,1.1808,-0.75291,0.96317,-0.28512,-0.19609,-5,-0.51409,-5,0.14756,-0.69023
-3.2213,-5,-2.0419,0.17191,-3.0866,-0.99488,-1.1847,-2.2249,2.2846,-1.4425,1.0806,-1.034,-1.6776,1.3836,-2.7874,1.2679,2.2352,-3.5678,-0.52984,1.259,-0.032435,3,-0.025974,-1.6111,-0.21632,-0.5313,-1.074,-5,-1.0289,1.1828,-0.74442,0.96324,-0.28336,-0.19456,-5,-0.493,-5,0.13872,-0.6988
