NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-3.4802,-0.14333,1.2194,-1.3644,-1.436,-2.4119,-0.016097,-3.9803,-1.1195,-1.2863,-1.2348,-2.8212,-0.26748,-0.064809,-0.43513,0.13218
0,-0.14368,-0.66643,-4.4279,-2.3941,-1.6827,-0.9692,-3.8784,-0.29807,-1.1208,-1.0062,-1.0051,-2.9838,-0.27624,-0.064559,-0.43218,0.12318
0,-3.801,-0.1433,1.2197,-1.3645,-1.4361,-2.0636,-0.016018,-4.4865,-1.12,-1.2313,-1.1898,-2.8213,-0.26749,-0.064826,-0.43509,0.12806
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-0.8882,-2.6823,0.88624,2.9727,-1.0375,0.086372,0.0046747,-0.01765,-1.014,-1.2949,-1.2419,-2.648,-0.31411,-0.034308,-0.5715,0.15814
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-0.14368,-0.15514,-4.0721,-1.7037,-1.3889,-0.90678,-3.8354,-1.7129,-1.1208,-1.0001,-1.0001,-2.9838,-0.27624,-0.064559,-0.43218,0.12311
0,-0.14368,-0.8064,-4.2201,-2.15,-2.01,-1.0853,-3.6644,-0.24963,-1.1208,-1.0134,-1.011,-2.9838,-0.27624,-0.064559,-0.43218,0.12315
0,-0.62347,-0.57758,0.53818,2.9886,-0.91522,-0.013923,0.039573,-0.17049,-1.0915,-1.0508,-1.0417,-2.6713,-0.25133,-0.071927,-0.42689,-4.7129
0,-0.62341,-0.57768,0.5383,2.9886,-0.91536,-0.013959,0.039496,-0.17046,-1.0914,-1.1569,-1.1287,-2.6715,-0.25131,-0.071952,-0.42683,-4.723
0,-3.3649,-0.14335,1.2191,-1.3642,-1.4361,-3.1472,-0.016143,-3.8295,-1.1195,-1.2553,-1.2094,-2.8207,-0.26744,-0.064857,-0.43499,0.1207
0,-0.14368,-0.18071,-4.1409,-2.0084,-1.319,-1.0103,-3.6971,-1.2265,-1.1208,-1.0085,-1.0069,-2.9838,-0.27624,-0.06456,-0.43218,0.123
0,-4.1902,-0.14346,-3.3907,-1.9289,-3.6465,0.64363,2.9705,-3.5244,-0.20356,-1.3155,-1.2587,-0.29634,-1.0263,-3.0036,-4.9519,-4.4375
0,-0.62339,-0.57764,0.53834,2.9886,-0.91535,-0.013964,0.039493,-0.17048,-1.0915,-1.0497,-1.0407,-2.6717,-0.25132,-0.07195,-0.42683,-4.7238
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-1.7182,-0.82269,0.32661,-1.1794,2.9983,-0.076925,0.1329,-0.10532,-1.0146,-1.0002,-1.0002,-1.7332,-0.22159,-0.074765,-0.45023,-4.9998
0,-0.65603,-0.39616,-0.6345,1.102,2.9927,-0.11018,1.1005,-0.2959,-0.84865,-1.0973,-1.0798,-2.218,-0.22147,-0.14062,-0.2823,-3.5031
0,-0.14368,-0.15597,-4.0678,-1.6866,-1.4291,-0.94884,-3.8156,-1.6839,-1.1208,-1.0006,-1.0005,-2.9838,-0.27624,-0.064559,-0.43218,0.12306
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,-3.4426,-0.14334,1.2192,-1.3642,-1.4361,-2.5201,-0.016106,-3.9267,-1.1196,-1.2139,-1.1755,-2.8208,-0.26749,-0.064846,-0.43506,0.12186
