-1.25,1,2.1911,1.1789,-2.1011,0.13186,0.70382,0.11623,-1.5129,-1.45,8,8,8,3.9817,3,-5,2.0327,1.218,0.16489,1.6711,-1.5449,-1.6636,-2.1369,0.29563,-1.3788,0.36801,0.66311,0.1,1,-0.70642
-1.25,1,1.7495,1.1648,-3.4979,-0.0047886,-1.7881,0.81123,-0.84299,-2.7547,8,8,8,8,0.85149,1.168,-1.3516,0.91936,2.9931,1.149,-1.6003,-1.6627,-2.1354,0.19558,-0.85282,0.54152,0.57119,0.1,1,-0.58221
-1.3041,1,1.7689,1.1935,-2.4057,0.68018,0.97733,0.83054,-0.42735,-0.26823,8,8,8,8,1.0033,1.3074,-1.3441,-1.4503,-1.958,1.164,-1.5998,-1.6626,-2.1357,0.19485,-0.87923,0.53807,0.56981,0.1,1,-0.58257
-1.25,1,1.7491,1.1649,-3.5002,-0.002678,-1.788,0.81156,-0.28425,-2.3903,8,8,8,8,0.8517,1.1681,1.3421,1.0455,0.93116,1.1486,-1.6003,-1.6627,-2.1353,0.19554,-0.85245,0.54147,0.57109,0.1,1,-0.58219
-1.25,1,1.2011,1.7117,0.3303,-3.9274,0.54435,-1.5254,-3.6782,-1.7752,8,3,8,8,0.8976,1.0321,-1.4962,-0.56726,3,1.1186,-1.552,-1.6112,-2.094,0.13418,-0.84159,0.64816,0.73642,0.1,1,-0.76245
-1.304,1,1.7688,1.1935,-2.4172,0.67746,0.96511,0.82844,-0.4277,-0.26809,8,8,8,8,1.0033,1.3075,-1.3429,-1.4495,-1.958,1.1638,-1.5999,-1.6627,-2.1357,0.19484,-0.87907,0.53805,0.56977,0.1,1,-0.58258
-1.25,1,1.6748,1.2163,-2.0208,0.29478,0.82959,0.96226,-2.9851,-0.26329,8,8,8,8,0.98558,1.3008,2.0262,-1.2759,-1.9983,1.0897,-1.6018,-1.6633,-2.1361,0.18904,-0.80835,0.5399,0.56696,0.1,1,-0.58479
-1.3041,1,1.7688,1.1935,-2.4256,0.70203,0.95583,0.85407,-0.42856,-0.268,8,8,8,8,1.0026,1.3068,-1.3433,-1.4498,-1.958,1.1639,-1.5999,-1.6626,-2.1356,0.19483,-0.87911,0.53806,0.56978,0.1,1,-0.58258
-1.25,1,1.7481,1.1655,-3.4983,-0.0048986,-1.7537,0.77665,-0.84922,-2.7306,8,8,8,8,0.85145,1.168,-1.0204,0.87763,3,1.148,-1.6002,-1.6628,-2.1353,0.19514,-0.85182,0.54132,0.5708,0.1,1,-0.58216
-1.304,1,1.7689,1.1934,-2.3946,0.66216,0.98865,0.81197,-0.42691,-0.26822,8,7.9102,7.7153,8,1.0037,1.308,-1.3427,-1.4497,-1.9581,1.1639,-1.5999,-1.6627,-2.1358,0.1949,-0.87918,0.53811,0.56985,0.1,1,-0.58259
-1.25,1,1.7391,1.1757,-2.7499,-0.75233,0.65091,-0.53894,-0.3578,2.6732,8,8,8,8,0.8503,1.1627,-1.2016,1.6207,-2.027,1.1367,-1.6002,-1.6629,-2.1356,0.19321,-0.84758,0.53974,0.56825,0.1,1,-0.58138
-1.25,1,1.7542,1.1623,-3.4959,-0.0059079,-0.89736,-0.077698,2.9996,-1.1807,8,8,7.9993,8,0.85159,1.1682,-4.9971,1.076,-0.78865,1.1523,-1.6002,-1.6627,-2.1353,0.19622,-0.85595,0.54176,0.57198,0.1,1,-0.58249
-1.304,1,1.7688,1.1935,-2.4199,0.68528,0.96211,0.83653,-0.42782,-0.26806,8,8,8,8,1.0031,1.3073,-1.3429,-1.4496,-1.958,1.1639,-1.5999,-1.6627,-2.1357,0.19484,-0.87916,0.53805,0.56978,0.1,1,-0.58258
-1.304,1,1.7688,1.1935,-2.4183,0.68544,0.96384,0.8366,-0.42793,-0.26817,8,8,8,8,1.0031,1.3073,-1.3429,-1.4497,-1.958,1.1638,-1.5999,-1.6627,-2.1357,0.19483,-0.87907,0.53805,0.56977,0.1,1,-0.58258
-1.25,0.99982,2.9999,2.7055,-3.647,-1.2774,-1.0027,-0.18652,1.2714,1.2814,7.9995,8,7.1796,8,-2.5171,1.2262,-4.9821,-5,1.2794,-2.0045,-1.6081,-1.6646,-2.1409,0.16767,2.4072,0.55816,0.54118,0.1,1,-0.57578
-1.25,1,1.7517,1.1629,-3.496,-0.0064012,-0.90512,-0.070627,3,-1.3787,8,7.9958,7.9833,8,0.8519,1.1692,-4.9925,0.84589,-0.7898,1.1501,-1.6003,-1.6627,-2.1353,0.19579,-0.85379,0.54188,0.57164,0.1,1,-0.58243
-1.3039,1,1.769,1.1935,-2.4139,0.67563,0.96812,0.8267,-0.4285,-0.26829,8,8,8,8,1.0034,1.3075,-1.3442,-1.4498,-1.958,1.1641,-1.5999,-1.6627,-2.1357,0.19487,-0.87931,0.53807,0.56979,0.1,1,-0.58259
-1.304,1,1.7688,1.1935,-2.4184,0.68508,0.96374,0.83627,-0.42783,-0.26804,8,8,8,8,1.0031,1.3073,-1.343,-1.4496,-1.958,1.1639,-1.5999,-1.6627,-2.1357,0.19481,-0.8791,0.53806,0.56978,0.1,1,-0.58258
-1.304,1,1.7688,1.1935,-2.4177,0.6827,0.96448,0.83375,-0.42779,-0.2683,8,8,8,8,1.0031,1.3074,-1.343,-1.45,-1.958,1.1638,-1.5999,-1.6627,-2.1357,0.19479,-0.87908,0.53805,0.56977,0.1,1,-0.5826
-1.25,1,2.1895,1.1817,-2.0984,0.12746,0.71499,0.10437,0.51109,-4.249,8,8,8,3.982,2.975,-5,1.8186,1.0773,-0.014976,1.6708,-1.545,-1.6636,-2.1369,0.29575,-1.3791,0.36815,0.66311,0.1,1,-0.7064
-1.304,1,1.7688,1.1934,-2.4142,0.67754,0.96811,0.82829,-0.42777,-0.26831,8,8,8,8,1.0033,1.3075,-1.343,-1.4497,-1.958,1.1639,-1.5998,-1.6626,-2.1357,0.19478,-0.87912,0.53805,0.56977,0.1,1,-0.58258
-1.25,1,1.7498,1.1647,-3.4978,-0.0048162,-1.8006,0.82374,-0.84127,-2.7652,8,8,8,8,0.85161,1.1681,-1.1249,-1.3407,3,1.1492,-1.6003,-1.6627,-2.1354,0.19562,-0.85301,0.54153,0.57123,0.1,1,-0.58222
-1.25,1,1.6747,1.2163,-2.0252,0.33471,0.8252,1.0025,-3.8785,-0.2632,8,8,8,8,0.98442,1.2998,2.1785,-1.2764,-1.9982,1.0896,-1.6018,-1.6632,-2.136,0.18905,-0.80823,0.54,0.56705,0.1,1,-0.58479
-1.25,1,1.7481,1.1658,-3.4993,-0.0037981,-1.7344,0.75723,-0.85473,-2.6859,8,8,8,8,0.85146,1.168,-1.9023,1.3087,2.414,1.1482,-1.6007,-1.6628,-2.1354,0.19536,-0.8521,0.54152,0.57116,0.1,1,-0.58213
-1.3041,1,1.7687,1.1935,-2.4166,0.68545,0.96573,0.83648,-0.42748,-0.26804,8,8,8,8,1.0031,1.3073,-1.3426,-1.4497,-1.958,1.1637,-1.5999,-1.6627,-2.1357,0.19481,-0.87898,0.53806,0.56976,0.1,1,-0.5826
-1.304,1,1.7688,1.1935,-2.4168,0.68079,0.96522,0.83197,-0.42805,-0.26821,8,8,8,8,1.0032,1.3074,-1.3431,-1.4497,-1.958,1.1639,-1.5999,-1.6627,-2.1357,0.19484,-0.8791,0.53805,0.56977,0.1,1,-0.58258
