0.625548051465,0.647411895271,0.518740216041,0.717415726144,0.239861504313,0.471016229906,-2.51050935441,-1.77914927689,-2.2333022851,-2.77499450502,-2.15639421443,-2.21590356379,-0.286650797881
0.594770399524,0.63765055547,0.515428164643,0.187037819785,0.124234580361,0.466887746103,-2.5452821566,-1.7866882966,-2.30858756492,-0.203532423487,0.313409795987,-2.56075168113,-0.283463680764
0.625547593318,0.647411921903,0.518739960957,0.717416283294,0.23986315186,0.471016279845,-2.51050770184,-1.77914903654,-2.23330318729,-2.77499535303,-2.15639290656,-2.21589821552,-0.286651368654
0.625548029545,0.647411887504,0.518740212658,0.71741571367,0.239861463837,0.471016227278,-2.51050937844,-1.77914928335,-2.23330233349,-2.7749945131,-2.1563942349,-2.21590365371,-0.286650793934
0.594770512888,0.637650587172,0.515428172005,0.186970636662,0.124233873504,0.466887722711,-2.54528231302,-1.78668826849,-2.30858729432,-0.255713301443,0.26127381648,-2.5607538994,-0.283463704557
0.625546134005,0.647413432269,0.518739190999,0.717419439313,0.239866823809,0.471017113725,-2.51050284617,-1.77914736757,-2.23330596059,-2.77499885175,-2.15638858766,-2.21588502386,-0.286652783012
0.626580284004,0.649208598413,0.517527580341,0.707128974349,0.190088197797,-0.74299254102,2.31436293979,-1.77580393821,-2.23080053624,-2.76748144797,-2.17490559572,-2.34842467031,-0.293961450066
0.59477040641,0.637650558912,0.51542816004,0.187327413755,0.124234260291,0.466887736523,-2.54528221014,-1.78668828823,-2.30858756315,0.142715784945,0.659465218396,-2.56075272237,-0.283463699582
0.625548033856,0.647411887599,0.518740217627,0.717415720284,0.23986148445,0.471016231559,-2.51050937768,-1.77914928401,-2.23330232265,-2.77499451406,-2.15639421983,-2.21590359769,-0.286650782752
0.594770505754,0.637650585112,0.515428170366,0.186642491216,0.124234390725,0.466887742512,-2.54528219325,-1.78668827435,-2.30858731399,-0.446638831594,0.0705669155212,-2.56075230688,-0.283463696705
0.625543498662,0.647413017391,0.518737166039,0.717414751408,0.239861948439,0.471016134069,-2.51049635885,-1.77914473533,-2.23331159773,-2.77499799559,-2.15639348551,-2.21590046551,-0.286661759246
